Ticker,Positive,Negative,Momentum,ISIN Code,Rank_Mom,FIP,FIP_rank,Combined_Rank,Real_Rank,End_Date
BLUEDART,61.78861788617886,38.21138211382114,35.747129483877124,,47.0,-23.577235772357724,3.0,50.0,14,2022-09-01
VBL,57.72357723577236,42.27642276422765,41.31215343136909,,33.0,-15.447154471544714,19.0,52.0,15,2022-09-01
KIRLOSENG,54.47154471544715,44.71544715447154,63.83415151996101,,16.0,-9.756097560975611,48.0,64.0,16,2022-09-01
M&MFIN,58.536585365853654,39.83739837398374,32.24291458313211,,59.0,-18.699186991869915,10.0,69.0,17,2022-09-01
WESTLIFE,55.28455284552846,44.71544715447154,43.27079900885891,,31.0,-10.569105691056919,45.0,76.0,18,2022-09-01
CREDITACC,55.28455284552846,44.71544715447154,39.595075890328204,,39.0,-10.569105691056919,39.0,78.0,19,2022-09-01
BAJAJ-AUTO,59.34959349593496,40.65040650406504,27.439049942313652,,73.0,-18.699186991869922,7.0,80.0,20,2022-09-01
ADANIENT,62.096774193548384,37.903225806451616,59.07711116494849,,13.0,-24.19354838709677,1.0,14.0,1,2022-10-01
AMBUJACEM,58.06451612903226,41.12903225806452,63.677415110343105,,11.0,-16.935483870967744,7.0,18.0,2,2022-10-01
ADANIPOWER,55.64516129032258,42.74193548387097,90.774387664291,,3.0,-12.903225806451609,17.0,20.0,3,2022-10-01
KIRLOSENG,56.451612903225815,42.74193548387097,76.44811152126125,,7.0,-13.709677419354847,13.0,20.0,4,2022-10-01
TVSMOTOR,58.87096774193549,41.12903225806452,54.0177344438151,,18.0,-17.741935483870968,6.0,24.0,5,2022-10-01
HAL,57.25806451612904,42.74193548387097,53.33291564255156,,19.0,-14.516129032258071,11.0,30.0,6,2022-10-01
DATAPATTNS,58.87096774193549,39.516129032258064,46.32459328973042,,31.0,-19.354838709677423,3.0,34.0,7,2022-10-01
EICHERMOT,56.451612903225815,43.54838709677419,51.49037488372527,,20.0,-12.903225806451623,14.0,34.0,8,2022-10-01
VBL,59.67741935483871,40.32258064516129,46.77282908902845,,30.0,-19.354838709677423,4.0,34.0,9,2022-10-01
WESTLIFE,58.06451612903226,41.935483870967744,48.92334356210868,,27.0,-16.12903225806452,10.0,37.0,10,2022-10-01
ELECON,52.41935483870967,45.16129032258064,123.25649429023042,,2.0,-7.258064516129032,49.0,51.0,11,2022-10-01
M&M,57.25806451612904,42.74193548387097,40.48183077994758,,41.0,-14.516129032258071,12.0,53.0,12,2022-10-01
MAHSEAMLES,58.06451612903226,41.935483870967744,39.001939557773554,,44.0,-16.12903225806452,9.0,53.0,13,2022-10-01
GESHIP,54.83870967741935,45.16129032258064,51.20797580741909,,21.0,-9.677419354838712,33.0,54.0,14,2022-10-01
ASAHIINDIA,54.83870967741935,45.16129032258064,49.02196223092117,,26.0,-9.677419354838712,29.0,55.0,15,2022-10-01
RENUKA,55.64516129032258,43.54838709677419,40.00352364173529,,43.0,-12.096774193548384,19.0,62.0,16,2022-10-01
COCHINSHIP,54.83870967741935,45.16129032258064,40.58750689513422,,40.0,-9.677419354838712,31.0,71.0,17,2022-10-01
PHOENIXLTD,55.64516129032258,44.354838709677416,34.11389267416946,,52.0,-11.29032258064516,24.0,76.0,18,2022-10-01
ITC,62.096774193548384,37.903225806451616,23.211298075758926,,77.0,-24.19354838709677,2.0,79.0,19,2022-10-01
DEEPAKFERT,53.2258064516129,46.774193548387096,49.70453954609433,,25.0,-6.451612903225801,56.0,81.0,20,2022-10-01
TVSMOTOR,59.67741935483871,40.32258064516129,70.26154696386489,,9.0,-19.354838709677423,2.0,11.0,1,2022-11-01
DATAPATTNS,58.87096774193549,40.32258064516129,68.42785627297671,,10.0,-18.5483870967742,4.0,14.0,2,2022-11-01
WESTLIFE,59.67741935483871,40.32258064516129,54.2481220173354,,19.0,-19.354838709677423,3.0,22.0,3,2022-11-01
HAL,58.06451612903226,41.935483870967744,61.777008931963074,,12.0,-16.12903225806452,10.0,22.0,4,2022-11-01
EICHERMOT,58.06451612903226,41.12903225806452,58.87237128708709,,16.0,-16.935483870967744,7.0,23.0,5,2022-11-01
AMBUJACEM,58.06451612903226,41.12903225806452,46.26135419598965,,24.0,-16.935483870967744,6.0,30.0,6,2022-11-01
ADANIENT,58.06451612903226,41.935483870967744,47.80298413185571,,22.0,-16.12903225806452,8.0,30.0,7,2022-11-01
CRAFTSMAN,58.06451612903226,41.935483870967744,39.354048198990796,,31.0,-16.12903225806452,9.0,40.0,8,2022-11-01
INDIANB,55.64516129032258,43.54838709677419,62.93135096730196,,11.0,-12.096774193548384,30.0,41.0,9,2022-11-01
MAHSEAMLES,58.87096774193549,41.12903225806452,36.388593376008885,,36.0,-17.741935483870968,5.0,41.0,10,2022-11-01
KIRLOSENG,54.83870967741935,44.354838709677416,71.28010363065617,,8.0,-10.483870967741936,40.0,48.0,11,2022-11-01
UNIONBANK,57.25806451612904,41.935483870967744,37.490912687874236,,34.0,-15.322580645161295,14.0,48.0,12,2022-11-01
M&M,58.06451612903226,41.935483870967744,35.71117915735271,,39.0,-16.12903225806452,11.0,50.0,13,2022-11-01
TITAGARH,55.64516129032258,44.354838709677416,55.58108500176111,,18.0,-11.29032258064516,36.0,54.0,14,2022-11-01
KARURVYSYA,53.2258064516129,44.354838709677416,115.5218986951641,,1.0,-8.87096774193548,53.0,54.0,15,2022-11-01
COCHINSHIP,56.451612903225815,43.54838709677419,41.27072023767304,,29.0,-12.903225806451623,26.0,55.0,16,2022-11-01
ASTERDM,56.451612903225815,41.935483870967744,35.396625057369576,,41.0,-14.516129032258071,15.0,56.0,17,2022-11-01
APOLLOTYRE,55.64516129032258,44.354838709677416,45.231282737014354,,25.0,-11.29032258064516,32.0,57.0,18,2022-11-01
ITC,61.29032258064516,37.903225806451616,29.239409918597126,,63.0,-23.387096774193544,1.0,64.0,19,2022-11-01
ABB,54.83870967741935,45.16129032258064,46.3430671609516,,23.0,-9.677419354838712,43.0,66.0,20,2022-11-01
UNIONBANK,60.483870967741936,38.70967741935484,117.65360292993972,,5.0,-21.774193548387096,4.0,9.0,1,2022-12-01
ADANIENT,62.096774193548384,37.903225806451616,74.79669629223602,,17.0,-24.19354838709677,1.0,18.0,2,2022-12-01
KIRLOSENG,58.06451612903226,41.12903225806452,123.00917940230916,,4.0,-16.935483870967744,17.0,21.0,3,2022-12-01
MAZDOCK,57.25806451612904,42.74193548387097,192.42576957693635,,1.0,-14.516129032258071,29.0,30.0,4,2022-12-01
GRSE,58.06451612903226,41.935483870967744,86.81509209097824,,12.0,-16.12903225806452,21.0,33.0,5,2022-12-01
COCHINSHIP,58.06451612903226,41.935483870967744,78.46363950230881,,16.0,-16.12903225806452,19.0,35.0,6,2022-12-01
KARURVYSYA,55.64516129032258,41.935483870967744,132.47141258089093,,3.0,-13.709677419354833,36.0,39.0,7,2022-12-01
IRFC,53.2258064516129,33.064516129032256,48.07899448261903,,39.0,-20.16129032258064,5.0,44.0,8,2022-12-01
HAL,58.87096774193549,41.12903225806452,50.81317312432281,,35.0,-17.741935483870968,11.0,46.0,9,2022-12-01
BHEL,58.87096774193549,40.32258064516129,47.775495479251596,,41.0,-18.5483870967742,9.0,50.0,10,2022-12-01
VBL,59.67741935483871,40.32258064516129,47.161368900394066,,43.0,-19.354838709677423,8.0,51.0,11,2022-12-01
DATAPATTNS,56.451612903225815,42.74193548387097,71.62360678333269,,18.0,-13.709677419354847,34.0,52.0,12,2022-12-01
JINDALSTEL,62.096774193548384,37.903225806451616,44.093029071711086,,51.0,-24.19354838709677,2.0,53.0,13,2022-12-01
INDIACEM,57.25806451612904,41.12903225806452,48.50847304843522,,38.0,-16.12903225806452,22.0,60.0,14,2022-12-01
CCL,57.25806451612904,42.74193548387097,49.3740969598357,,36.0,-14.516129032258071,26.0,62.0,15,2022-12-01
ATGL,56.451612903225815,43.54838709677419,64.93538395656996,,25.0,-12.903225806451623,37.0,62.0,16,2022-12-01
AMBUJACEM,56.451612903225815,42.74193548387097,57.073857422917506,,29.0,-13.709677419354847,33.0,62.0,17,2022-12-01
GESHIP,56.451612903225815,43.54838709677419,63.76546957761058,,26.0,-12.903225806451623,42.0,68.0,18,2022-12-01
AXISBANK,61.29032258064516,37.903225806451616,37.17317724423705,,67.0,-23.387096774193544,3.0,70.0,19,2022-12-01
ELECON,54.03225806451613,43.54838709677419,145.83276699101359,,2.0,-10.483870967741936,69.0,71.0,20,2022-12-01
UCOBANK,55.64516129032258,32.25806451612903,174.3334981792024,,3.0,-23.387096774193544,4.0,7.0,1,2023-01-01
UNIONBANK,61.29032258064516,37.903225806451616,142.92680128188695,,6.0,-23.387096774193544,5.0,11.0,2,2023-01-01
J&KBANK,59.67741935483871,37.903225806451616,115.2539882963509,,7.0,-21.774193548387096,9.0,16.0,3,2023-01-01
KARURVYSYA,59.67741935483871,39.516129032258064,168.3732760647065,,4.0,-20.161290322580648,13.0,17.0,4,2023-01-01
MAHABANK,58.06451612903226,36.29032258064516,90.66769716159979,,18.0,-21.774193548387103,7.0,25.0,5,2023-01-01
GRSE,60.483870967741936,39.516129032258064,104.4380439289205,,14.0,-20.967741935483872,12.0,26.0,6,2023-01-01
JSL,58.87096774193549,40.32258064516129,113.63954239909626,,9.0,-18.5483870967742,18.0,27.0,7,2023-01-01
PNB,58.06451612903226,37.903225806451616,90.33533311212895,,19.0,-20.161290322580648,14.0,33.0,8,2023-01-01
ADANIENT,62.096774193548384,37.903225806451616,69.1165834664783,,32.0,-24.19354838709677,3.0,35.0,9,2023-01-01
MAZDOCK,58.06451612903226,41.935483870967744,193.08872431667274,,2.0,-16.12903225806452,33.0,35.0,10,2023-01-01
JINDALSTEL,61.29032258064516,38.70967741935484,69.33590917357539,,31.0,-22.58064516129032,6.0,37.0,11,2023-01-01
CANBK,57.25806451612904,40.32258064516129,76.33010511807285,,25.0,-16.93548387096775,25.0,50.0,12,2023-01-01
KIRLOSENG,56.451612903225815,42.74193548387097,146.75590564833243,,5.0,-13.709677419354847,46.0,51.0,13,2023-01-01
TITAGARH,57.25806451612904,42.74193548387097,113.7808211374832,,8.0,-14.516129032258071,43.0,51.0,14,2023-01-01
INDIANB,57.25806451612904,41.935483870967744,93.73229631808191,,17.0,-15.322580645161295,36.0,53.0,15,2023-01-01
IRFC,60.483870967741936,30.64516129032258,52.41044223650218,,58.0,-29.838709677419356,1.0,59.0,16,2023-01-01
AXISBANK,62.096774193548384,37.096774193548384,52.67086436471602,,57.0,-25.0,2.0,59.0,17,2023-01-01
BANKBARODA,56.451612903225815,41.935483870967744,87.89092156738798,,21.0,-14.516129032258071,39.0,60.0,18,2023-01-01
FACT,55.64516129032258,42.74193548387097,291.1877084700809,,1.0,-12.903225806451609,60.0,61.0,19,2023-01-01
BHEL,58.87096774193549,40.32258064516129,59.02356685853949,,47.0,-18.5483870967742,17.0,64.0,20,2023-01-01
J&KBANK,58.06451612903226,38.70967741935484,82.27358448680575,,11.0,-19.354838709677423,3.0,14.0,1,2023-02-01
KARURVYSYA,58.87096774193549,40.32258064516129,95.09756682878745,,9.0,-18.5483870967742,5.0,14.0,2,2023-02-01
UNIONBANK,58.06451612903226,41.12903225806452,111.58087833710786,,6.0,-16.935483870967744,8.0,14.0,3,2023-02-01
UCOBANK,52.41935483870967,38.70967741935484,153.71715245288712,,4.0,-13.709677419354833,14.0,18.0,4,2023-02-01
PNB,57.25806451612904,40.32258064516129,67.53687517314333,,19.0,-16.93548387096775,7.0,26.0,5,2023-02-01
JWL,55.64516129032258,43.54838709677419,106.67619478660617,,7.0,-12.096774193548384,21.0,28.0,6,2023-02-01
BANKINDIA,56.451612903225815,40.32258064516129,60.60037265917211,,22.0,-16.129032258064527,9.0,31.0,7,2023-02-01
IRFC,56.451612903225815,34.67741935483871,48.27432948111674,,31.0,-21.774193548387103,1.0,32.0,8,2023-02-01
TARIL,54.83870967741935,44.354838709677416,170.24832414076167,,2.0,-10.483870967741936,31.0,33.0,9,2023-02-01
JSL,55.64516129032258,43.54838709677419,80.35221688100252,,14.0,-12.096774193548384,20.0,34.0,10,2023-02-01
DATAPATTNS,55.64516129032258,43.54838709677419,71.22634681008462,,17.0,-12.096774193548384,18.0,35.0,11,2023-02-01
GICRE,58.87096774193549,40.32258064516129,47.91925859582962,,34.0,-18.5483870967742,4.0,38.0,12,2023-02-01
MAHABANK,53.2258064516129,41.935483870967744,75.65648317331038,,15.0,-11.290322580645153,29.0,44.0,13,2023-02-01
RVNL,53.2258064516129,43.54838709677419,124.33490146226087,,5.0,-9.677419354838705,42.0,47.0,14,2023-02-01
JINDALSTEL,58.06451612903226,41.935483870967744,42.21300510593782,,39.0,-16.12903225806452,10.0,49.0,15,2023-02-01
MAZDOCK,54.03225806451613,45.96774193548387,162.94138341723058,,3.0,-8.064516129032256,53.0,56.0,16,2023-02-01
GRSE,54.03225806451613,45.96774193548387,83.28069716496299,,10.0,-8.064516129032256,48.0,58.0,17,2023-02-01
BANKBARODA,55.64516129032258,42.74193548387097,41.216587504670585,,43.0,-12.903225806451609,17.0,60.0,18,2023-02-01
TRITURBINE,56.451612903225815,43.54838709677419,38.32534328228423,,48.0,-12.903225806451623,16.0,64.0,19,2023-02-01
RKFORGE,56.451612903225815,43.54838709677419,36.62611541366334,,52.0,-12.903225806451623,15.0,67.0,20,2023-02-01
J&KBANK,54.03225806451613,41.935483870967744,58.31210846652428,,12.0,-12.096774193548384,10.0,22.0,1,2023-03-01
UNIONBANK,54.83870967741935,44.354838709677416,75.82801629365979,,5.0,-10.483870967741936,17.0,22.0,2,2023-03-01
PNB,56.451612903225815,41.12903225806452,50.036253523964966,,19.0,-15.322580645161295,4.0,23.0,3,2023-03-01
UCOBANK,51.61290322580645,42.74193548387097,120.76270381186424,,1.0,-8.87096774193548,28.0,29.0,4,2023-03-01
JSL,54.03225806451613,45.16129032258064,73.70966510370597,,6.0,-8.870967741935488,25.0,31.0,5,2023-03-01
TRITURBINE,55.64516129032258,44.354838709677416,44.896298378505996,,22.0,-11.29032258064516,14.0,36.0,6,2023-03-01
KIRLOSENG,54.03225806451613,45.96774193548387,54.05912832119466,,15.0,-8.064516129032256,31.0,46.0,7,2023-03-01
CUMMINSIND,58.87096774193549,41.12903225806452,27.930620017165552,,45.0,-17.741935483870968,2.0,47.0,8,2023-03-01
JINDALSAW,51.61290322580645,45.16129032258064,67.51197635967883,,9.0,-6.451612903225808,38.0,47.0,9,2023-03-01
BANKINDIA,54.03225806451613,43.54838709677419,35.20235183543541,,33.0,-10.483870967741936,16.0,49.0,10,2023-03-01
KPIL,56.451612903225815,43.54838709677419,27.019359967699863,,46.0,-12.903225806451623,8.0,54.0,11,2023-03-01
FINCABLES,53.2258064516129,46.774193548387096,56.2116003796558,,14.0,-6.451612903225801,41.0,55.0,12,2023-03-01
BLUESTARCO,55.64516129032258,43.54838709677419,25.58131169830149,,49.0,-12.096774193548384,9.0,58.0,13,2023-03-01
KARURVYSYA,52.41935483870967,46.774193548387096,62.93308896270611,,10.0,-5.6451612903225765,50.0,60.0,14,2023-03-01
GODFRYPHLP,52.41935483870967,47.58064516129033,56.938266485089216,,13.0,-4.838709677419345,54.0,67.0,15,2023-03-01
BANKBARODA,53.2258064516129,44.354838709677416,29.086056941854267,,42.0,-8.87096774193548,26.0,68.0,16,2023-03-01
SHREECEM,57.25806451612904,42.74193548387097,20.532420702237797,,66.0,-14.516129032258071,6.0,72.0,17,2023-03-01
KPITTECH,51.61290322580645,47.58064516129033,50.23728514415242,,18.0,-4.032258064516121,62.0,80.0,18,2023-03-01
TARIL,50.806451612903224,48.38709677419355,77.27255409628499,,4.0,-2.4193548387096726,77.0,81.0,19,2023-03-01
ANANDRATHI,54.03225806451613,44.354838709677416,20.84211728999701,,64.0,-9.677419354838712,18.0,82.0,20,2023-03-01
FINCABLES,56.09756097560976,43.90243902439025,69.18024329645446,,10.0,-12.195121951219512,18.0,28.0,1,2023-04-01
JSL,55.28455284552846,44.71544715447154,92.62440253388607,,3.0,-10.569105691056919,25.0,28.0,2,2023-04-01
BANKINDIA,56.09756097560976,43.08943089430895,45.912217865854664,,21.0,-13.008130081300813,16.0,37.0,3,2023-04-01
KIRLOSENG,54.47154471544715,45.52845528455284,81.2549399699803,,5.0,-8.943089430894311,38.0,43.0,4,2023-04-01
CUMMINSIND,57.72357723577236,42.27642276422765,32.99326325670713,,35.0,-15.447154471544714,9.0,44.0,5,2023-04-01
J&KBANK,52.84552845528455,43.90243902439025,78.46990937869272,,6.0,-8.943089430894304,39.0,45.0,6,2023-04-01
BANKBARODA,56.09756097560976,41.46341463414634,33.63160354082835,,34.0,-14.63414634146342,11.0,45.0,7,2023-04-01
TITAGARH,53.65853658536586,45.52845528455284,73.10651474306864,,7.0,-8.130081300813018,42.0,49.0,8,2023-04-01
PFC,54.47154471544715,43.08943089430895,35.592914376745235,,31.0,-11.382113821138205,22.0,53.0,9,2023-04-01
NCC,54.47154471544715,44.71544715447154,41.834010598268456,,25.0,-9.756097560975611,30.0,55.0,10,2023-04-01
KAYNES,60.0,40.0,25.203682638209422,,55.0,-20.0,3.0,58.0,11,2023-04-01
ABCAPITAL,55.28455284552846,44.71544715447154,32.36442090464753,,38.0,-10.569105691056919,23.0,61.0,12,2023-04-01
JINDALSAW,51.21951219512195,45.52845528455284,72.59339367681356,,8.0,-5.69105691056911,54.0,62.0,13,2023-04-01
SHREECEM,60.16260162601627,39.83739837398374,23.032001670914305,,61.0,-20.32520325203253,2.0,63.0,14,2023-04-01
RKFORGE,55.28455284552846,44.71544715447154,32.67289084708829,,37.0,-10.569105691056919,27.0,64.0,15,2023-04-01
ANANDRATHI,55.28455284552846,43.08943089430895,27.411014277610455,,48.0,-12.195121951219512,17.0,65.0,16,2023-04-01
PNB,52.84552845528455,43.90243902439025,36.554757630779534,,30.0,-8.943089430894304,40.0,70.0,17,2023-04-01
BOSCHLTD,60.16260162601627,39.83739837398374,20.91791490593804,,69.0,-20.32520325203253,1.0,70.0,18,2023-04-01
GODFRYPHLP,52.84552845528455,47.15447154471545,52.018797561726025,,16.0,-5.6910569105691025,58.0,74.0,19,2023-04-01
CANBK,53.65853658536586,44.71544715447154,28.003984932521696,,44.0,-8.943089430894318,33.0,77.0,20,2023-04-01
JINDALSAW,57.02479338842975,39.66942148760331,98.15291464134023,,4.0,-17.35537190082644,7.0,11.0,1,2023-05-01
FINCABLES,57.85123966942148,42.14876033057851,64.44206178113912,,8.0,-15.70247933884297,11.0,19.0,2,2023-05-01
NCC,56.19834710743802,42.97520661157025,50.468646484698574,,13.0,-13.223140495867767,17.0,30.0,3,2023-05-01
ABCAPITAL,55.371900826446286,43.80165289256198,35.153411895618405,,31.0,-11.570247933884303,24.0,55.0,4,2023-05-01
TITAGARH,53.71900826446281,45.45454545454545,94.04353134097119,,5.0,-8.264462809917354,51.0,56.0,5,2023-05-01
LINDEINDIA,58.67768595041323,41.32231404958678,26.26977107522366,,50.0,-17.355371900826448,6.0,56.0,6,2023-05-01
J&KBANK,52.892561983471076,42.97520661157025,45.06291046085282,,17.0,-9.917355371900825,40.0,57.0,7,2023-05-01
JWL,55.371900826446286,43.80165289256198,35.07288086567071,,32.0,-11.570247933884303,26.0,58.0,8,2023-05-01
HINDPETRO,57.85123966942148,41.32231404958678,26.068666314864373,,51.0,-16.528925619834702,8.0,59.0,9,2023-05-01
IRCON,53.71900826446281,45.45454545454545,54.54363665352224,,12.0,-8.264462809917354,49.0,61.0,10,2023-05-01
ANANTRAJ,55.371900826446286,43.80165289256198,29.728581183212977,,40.0,-11.570247933884303,25.0,65.0,11,2023-05-01
JBMA,52.892561983471076,46.28099173553719,85.12270820305147,,6.0,-6.611570247933884,59.0,65.0,12,2023-05-01
CYIENT,53.71900826446281,46.28099173553719,55.62912341703057,,11.0,-7.4380165289256155,55.0,66.0,13,2023-05-01
JSL,52.892561983471076,47.107438016528924,69.82542965542152,,7.0,-5.785123966942152,63.0,70.0,14,2023-05-01
KIRLOSENG,52.892561983471076,47.107438016528924,59.13286136645177,,9.0,-5.785123966942152,64.0,73.0,15,2023-05-01
PFC,54.54545454545454,43.80165289256198,33.88434129770226,,35.0,-10.743801652892557,38.0,73.0,16,2023-05-01
KPITTECH,52.892561983471076,46.28099173553719,49.26201938714445,,14.0,-6.611570247933884,60.0,74.0,17,2023-05-01
ANANDRATHI,55.371900826446286,42.14876033057851,23.863320259358687,,59.0,-13.223140495867774,15.0,74.0,18,2023-05-01
GLENMARK,54.54545454545454,43.80165289256198,31.33109752529515,,39.0,-10.743801652892557,37.0,76.0,19,2023-05-01
BANKBARODA,54.54545454545454,43.80165289256198,28.554668949560224,,42.0,-10.743801652892557,36.0,78.0,20,2023-05-01
JINDALSAW,57.377049180327866,40.16393442622951,142.79875372186402,,1.0,-17.213114754098356,6.0,7.0,1,2023-06-01
KAYNES,58.19672131147541,41.80327868852459,70.45449347359623,,9.0,-16.393442622950815,10.0,19.0,2,2023-06-01
KPITTECH,57.377049180327866,41.80327868852459,70.24260321714353,,10.0,-15.573770491803273,13.0,23.0,3,2023-06-01
ANANTRAJ,55.73770491803278,42.62295081967213,56.827490794749465,,13.0,-13.114754098360656,22.0,35.0,4,2023-06-01
CHENNPETRO,54.91803278688525,44.26229508196721,71.29331582538663,,8.0,-10.655737704918039,37.0,45.0,5,2023-06-01
ABB,58.19672131147541,41.80327868852459,35.16616088185276,,37.0,-16.393442622950815,8.0,45.0,6,2023-06-01
RKFORGE,54.91803278688525,44.26229508196721,71.76798675306418,,6.0,-10.655737704918039,39.0,45.0,7,2023-06-01
ITC,61.47540983606557,38.52459016393443,28.640559084746787,,47.0,-22.950819672131146,1.0,48.0,8,2023-06-01
CHOLAFIN,59.01639344262295,40.98360655737705,29.002556636478015,,46.0,-18.032786885245898,4.0,50.0,9,2023-06-01
NCC,58.19672131147541,40.98360655737705,30.527581522753454,,44.0,-17.213114754098356,7.0,51.0,10,2023-06-01
JSL,54.91803278688525,45.08196721311475,49.04006052055134,,18.0,-9.836065573770497,45.0,63.0,11,2023-06-01
GRAVITA,54.09836065573771,45.90163934426229,71.42708385096775,,7.0,-8.196721311475414,58.0,65.0,12,2023-06-01
RAMCOCEM,57.377049180327866,42.62295081967213,28.020060472922093,,49.0,-14.754098360655739,17.0,66.0,13,2023-06-01
GLENMARK,54.91803278688525,44.26229508196721,38.53633692177869,,30.0,-10.655737704918039,38.0,68.0,14,2023-06-01
POWERINDIA,57.377049180327866,42.62295081967213,26.12037185543754,,53.0,-14.754098360655739,16.0,69.0,15,2023-06-01
VBL,56.557377049180324,42.62295081967213,25.980307056839024,,54.0,-13.934426229508198,20.0,74.0,16,2023-06-01
POLYCAB,59.01639344262295,40.98360655737705,21.02676500164653,,71.0,-18.032786885245898,5.0,76.0,17,2023-06-01
APARINDS,54.09836065573771,45.90163934426229,40.58450603467523,,26.0,-8.196721311475414,54.0,80.0,18,2023-06-01
ANANDRATHI,55.73770491803278,41.80327868852459,23.920784138590534,,60.0,-13.93442622950819,21.0,81.0,19,2023-06-01
JWL,54.09836065573771,45.08196721311475,37.91685020017144,,32.0,-9.016393442622956,49.0,81.0,20,2023-06-01
ABB,62.8099173553719,37.1900826446281,69.11643200226148,,16.0,-25.619834710743802,1.0,17.0,1,2023-07-01
KPITTECH,59.50413223140496,40.49586776859504,70.59329403215415,,14.0,-19.00826446280992,8.0,22.0,2,2023-07-01
KAYNES,57.85123966942148,42.14876033057851,76.92921012060442,,8.0,-15.70247933884297,25.0,33.0,3,2023-07-01
ANANTRAJ,57.85123966942148,40.49586776859504,68.21291187736655,,17.0,-17.35537190082644,17.0,34.0,4,2023-07-01
GLENMARK,58.67768595041323,39.66942148760331,55.99864934073027,,30.0,-19.00826446280992,7.0,37.0,5,2023-07-01
AUROPHARMA,57.85123966942148,42.14876033057851,64.29955471499227,,21.0,-15.70247933884297,19.0,40.0,6,2023-07-01
CHOLAFIN,58.67768595041323,41.32231404958678,42.29683786453025,,45.0,-17.355371900826448,12.0,57.0,7,2023-07-01
ZENSARTECH,57.02479338842975,42.97520661157025,65.77960450371354,,19.0,-14.049586776859499,40.0,59.0,8,2023-07-01
CHENNPETRO,55.371900826446286,43.80165289256198,78.08632825237747,,6.0,-11.570247933884303,58.0,64.0,9,2023-07-01
CUMMINSIND,58.67768595041323,41.32231404958678,38.96106655486069,,52.0,-17.355371900826448,13.0,65.0,10,2023-07-01
ITC,62.8099173553719,37.1900826446281,35.31867129405229,,64.0,-25.619834710743802,2.0,66.0,11,2023-07-01
CYIENT,55.371900826446286,44.62809917355372,77.80351483257613,,7.0,-10.743801652892564,64.0,71.0,12,2023-07-01
LTF,57.85123966942148,41.32231404958678,38.366126600466764,,55.0,-16.528925619834702,18.0,73.0,13,2023-07-01
JINDALSAW,54.54545454545454,43.80165289256198,122.46540055081385,,2.0,-10.743801652892557,72.0,74.0,14,2023-07-01
ELECON,56.19834710743802,42.97520661157025,52.75028084818538,,35.0,-13.223140495867767,43.0,78.0,15,2023-07-01
MAHSEAMLES,57.02479338842975,42.97520661157025,44.19388953233836,,42.0,-14.049586776859499,37.0,79.0,16,2023-07-01
ZFCVINDIA,57.02479338842975,42.97520661157025,39.57156983564987,,49.0,-14.049586776859499,41.0,90.0,17,2023-07-01
RECLTD,57.85123966942148,42.14876033057851,35.383590231329464,,63.0,-15.70247933884297,27.0,90.0,18,2023-07-01
SIEMENS,58.67768595041323,41.32231404958678,29.63293419863571,,77.0,-17.355371900826448,15.0,92.0,19,2023-07-01
EXIDEIND,59.50413223140496,39.66942148760331,27.044376781317702,,88.0,-19.83471074380165,4.0,92.0,20,2023-07-01
GLENMARK,63.63636363636363,34.710743801652896,107.58240096386925,,12.0,-28.925619834710737,1.0,13.0,1,2023-08-01
AUROPHARMA,61.98347107438017,38.01652892561984,102.01615103991908,,13.0,-23.96694214876033,3.0,16.0,2,2023-08-01
NEULANDLAB,59.50413223140496,40.49586776859504,141.12154140816364,,4.0,-19.00826446280992,26.0,30.0,3,2023-08-01
ABB,63.63636363636363,36.36363636363637,64.73562465438228,,36.0,-27.272727272727266,2.0,38.0,4,2023-08-01
RKFORGE,58.67768595041323,40.49586776859504,112.05175037830392,,9.0,-18.181818181818187,29.0,38.0,5,2023-08-01
ELECON,59.50413223140496,39.66942148760331,81.24189677966996,,23.0,-19.83471074380165,18.0,41.0,6,2023-08-01
PFC,58.67768595041323,38.84297520661157,74.59889128587614,,29.0,-19.834710743801658,16.0,45.0,7,2023-08-01
TITAGARH,57.85123966942148,41.32231404958678,169.87804148962317,,2.0,-16.528925619834702,44.0,46.0,8,2023-08-01
ANANTRAJ,58.67768595041323,39.66942148760331,77.15089770249197,,27.0,-19.00826446280992,19.0,46.0,9,2023-08-01
KAYNES,58.67768595041323,41.32231404958678,98.43571414691887,,15.0,-17.355371900826448,32.0,47.0,10,2023-08-01
JINDALSAW,57.85123966942148,41.32231404958678,134.37089301960845,,5.0,-16.528925619834702,42.0,47.0,11,2023-08-01
ADANIPORTS,61.15702479338842,38.84297520661157,57.37851920229,,43.0,-22.314049586776854,7.0,50.0,12,2023-08-01
RECLTD,60.33057851239669,39.66942148760331,63.43721215229174,,38.0,-20.661157024793383,15.0,53.0,13,2023-08-01
ZENSARTECH,58.67768595041323,41.32231404958678,99.09681105843293,,14.0,-17.355371900826448,39.0,53.0,14,2023-08-01
MAHSEAMLES,58.67768595041323,41.32231404958678,69.74411895923265,,33.0,-17.355371900826448,34.0,67.0,15,2023-08-01
ANANDRATHI,61.15702479338842,37.1900826446281,43.805024560455344,,76.0,-23.966942148760324,5.0,81.0,16,2023-08-01
NCC,57.85123966942148,41.32231404958678,63.00743666641051,,39.0,-16.528925619834702,43.0,82.0,17,2023-08-01
