Ticker,Momentum,Rank_Mom,Group_Rank_1_to_100,Score,FIP,Close,Positive,Negative
AUBANK,32.088520055325034,27.0,6.0,95.0,-1.639344262295083,1002.75,50.81967213114754,49.18032786885246
GVT&D,31.766055045871553,28.0,6.0,95.0,-1.639344262295083,3676.8,50.81967213114754,49.18032786885246
INDIANB,30.803671367808395,29.0,6.0,95.0,-14.754098360655739,876.45,57.377049180327866,42.62295081967213
MUTHOOTFIN,30.20231752300755,30.0,6.0,95.0,-14.754098360655739,3494.5,57.377049180327866,42.62295081967213
CUB,29.606218101793335,31.0,7.0,94.0,-1.639344262295083,276.8,50.81967213114754,49.18032786885246
UNIONBANK,29.544956540793233,32.0,7.0,94.0,-11.475409836065573,177.36,55.73770491803278,44.26229508196721
PTCIL,29.478076275528874,33.0,7.0,94.0,-3.278688524590166,17688.0,51.63934426229508,48.36065573770492
HINDALCO,28.56531354783476,34.0,7.0,94.0,-19.67213114754098,901.05,59.83606557377049,40.16393442622951
CANBK,28.27752048450303,35.0,7.0,94.0,-9.016393442622956,144.03,54.09836065573771,45.08196721311475
SAIL,27.423644129261014,36.0,8.0,93.0,-14.754098360655739,158.12,57.377049180327866,42.62295081967213
TATASTEEL,25.77198616600791,37.0,8.0,93.0,-4.918032786885249,203.65,52.459016393442624,47.540983606557376
AIAENG,24.999192636848043,38.0,8.0,93.0,-4.098360655737707,3870.6,51.63934426229508,47.540983606557376
AXISBANK,24.88428068876134,39.0,8.0,93.0,-8.196721311475414,1349.0,54.09836065573771,45.90163934426229
NAVINFLUOR,24.448657818580987,40.0,8.0,93.0,-3.278688524590166,6235.5,51.63934426229508,48.36065573770492
SCI,23.90298612084676,41.0,9.0,92.0,-6.5573770491803245,265.14,53.278688524590166,46.72131147540984
IOC,22.829468325791847,42.0,9.0,92.0,-7.377049180327873,173.73,53.278688524590166,45.90163934426229
NYKAA,22.657429611866053,43.0,9.0,92.0,-3.278688524590166,276.2,51.63934426229508,48.36065573770492
GRANULES,22.022325783028073,44.0,9.0,92.0,-0.8196721311475414,562.95,50.0,49.18032786885246
SYRMA,21.91362310790168,45.0,9.0,92.0,-3.278688524590166,877.9,51.63934426229508,48.36065573770492
GPIL,21.81726723980244,46.0,10.0,91.0,-7.377049180327873,266.39,53.278688524590166,45.90163934426229
RBLBANK,21.47310989867497,47.0,10.0,91.0,4.918032786885249,311.7,47.540983606557376,52.459016393442624
IDBI,21.362023070097603,48.0,10.0,91.0,8.196721311475414,109.42,45.90163934426229,54.09836065573771
ABCAPITAL,21.132474863291595,49.0,10.0,91.0,1.639344262295083,343.35,49.18032786885246,50.81967213114754
CEATLTD,20.574895999499553,50.0,10.0,91.0,1.639344262295083,3854.9,49.18032786885246,50.81967213114754
ADANIENSOL,20.067944673622897,51.0,11.0,90.0,-4.918032786885249,989.6,52.459016393442624,47.540983606557376
TVSMOTOR,18.950383156591077,52.0,11.0,90.0,-8.196721311475414,3841.8,54.09836065573771,45.90163934426229
SAMMAANCAP,18.746912563807005,53.0,11.0,90.0,-1.639344262295083,144.23,50.81967213114754,49.18032786885246
JINDALSTEL,18.61254612546126,54.0,11.0,90.0,-9.836065573770497,1205.4,54.91803278688525,45.08196721311475
INDUSINDBK,18.478540221022865,55.0,11.0,90.0,2.4590163934426243,922.0,48.36065573770492,50.81967213114754
CUMMINSIND,18.28252671275927,56.0,12.0,89.0,-6.5573770491803245,4516.5,53.278688524590166,46.72131147540984
GRAPHITE,18.068965517241374,57.0,12.0,89.0,1.639344262295083,642.0,49.18032786885246,50.81967213114754
VTL,18.004894534436545,58.0,12.0,89.0,9.836065573770497,506.3,45.08196721311475,54.91803278688525
ADANIPOWER,17.958333333333343,59.0,12.0,89.0,8.196721311475414,141.55,45.90163934426229,54.09836065573771
BANKBARODA,17.73113361646521,60.0,12.0,89.0,-8.196721311475414,288.3,54.09836065573771,45.90163934426229
TORNTPHARM,17.173426497079536,61.0,13.0,88.0,-3.278688524590166,4293.0,51.63934426229508,48.36065573770492
MAHABANK,16.965742251223492,62.0,13.0,88.0,-5.737704918032783,64.53,52.459016393442624,46.72131147540984
BEL,16.71372865402716,63.0,13.0,88.0,-4.918032786885242,434.0,51.63934426229508,46.72131147540984
BHEL,16.554130602256766,64.0,13.0,88.0,-14.754098360655732,257.2,56.557377049180324,41.80327868852459
ASTRAL,16.200315683742296,65.0,13.0,88.0,0.0,1619.6,49.18032786885246,49.18032786885246
SONACOMS,16.19851226823581,66.0,14.0,87.0,4.918032786885249,523.3,47.540983606557376,52.459016393442624
RRKABEL,16.170912078882505,67.0,14.0,87.0,-8.196721311475414,1413.8,54.09836065573771,45.90163934426229
TITAN,16.02225312934631,68.0,14.0,87.0,4.918032786885249,4171.0,47.540983606557376,52.459016393442624
INDIACEM,16.01620526671168,69.0,14.0,87.0,-4.918032786885249,429.55,52.459016393442624,47.540983606557376
LT,16.009241989811528,70.0,14.0,87.0,-4.918032786885249,4167.4,52.459016393442624,47.540983606557376
USHAMART,15.970887118923361,71.0,15.0,86.0,7.377049180327873,422.25,45.90163934426229,53.278688524590166
PGEL,15.952292210212459,72.0,15.0,86.0,13.114754098360656,622.2,43.44262295081967,56.557377049180324
LAURUSLABS,15.94087095485419,73.0,15.0,86.0,-4.918032786885249,1015.7,52.459016393442624,47.540983606557376
BPCL,15.45553992811377,74.0,15.0,86.0,10.655737704918039,369.4,44.26229508196721,54.91803278688525
JBCHEPHARM,15.28356481481481,75.0,15.0,86.0,4.918032786885249,1992.1,47.540983606557376,52.459016393442624
WELSPUNLIV,15.131959956978559,76.0,16.0,85.0,11.475409836065573,139.16,44.26229508196721,55.73770491803278
BAJFINANCE,15.065330029285873,77.0,16.0,85.0,-12.295081967213115,1021.55,55.73770491803278,43.44262295081967
CANFINHOME,14.97884886553007,78.0,16.0,85.0,-8.196721311475414,896.95,54.09836065573771,45.90163934426229
IDFCFIRSTB,14.877192982456133,79.0,16.0,85.0,6.557377049180332,81.85,45.90163934426229,52.459016393442624
TRIVENI,14.84306248166618,80.0,16.0,85.0,3.278688524590166,391.5,47.540983606557376,50.81967213114754
LUPIN,14.379219708292545,81.0,17.0,84.0,-6.5573770491803245,2219.3,53.278688524590166,46.72131147540984
ABB,14.263399394708575,82.0,17.0,84.0,-8.196721311475414,5852.0,54.09836065573771,45.90163934426229
JSWSTEEL,14.243487899501206,83.0,17.0,84.0,-7.377049180327873,1236.8,53.278688524590166,45.90163934426229
MINDACORP,14.174623486563643,84.0,17.0,84.0,4.918032786885249,579.95,47.540983606557376,52.459016393442624
TORNTPOWER,14.12899712129465,85.0,17.0,84.0,-8.196721311475414,1466.9,54.09836065573771,45.90163934426229
ONGC,13.983104274366397,86.0,18.0,83.0,-1.639344262295083,271.2,50.81967213114754,49.18032786885246
HINDPETRO,13.932958034800414,87.0,18.0,83.0,4.098360655737707,445.25,47.540983606557376,51.63934426229508
IFCI,13.626373626373622,88.0,18.0,83.0,3.278688524590166,62.04,48.36065573770492,51.63934426229508
AARTIIND,13.480578827113487,89.0,18.0,83.0,13.114754098360656,447.0,43.44262295081967,56.557377049180324
CCL,13.454283177984916,90.0,18.0,83.0,6.5573770491803245,1022.45,46.72131147540984,53.278688524590166
POWERINDIA,13.280000000000003,91.0,19.0,82.0,-4.098360655737707,22656.0,51.63934426229508,47.540983606557376
MANAPPURAM,13.246899661781274,92.0,19.0,82.0,4.098360655737707,301.35,47.540983606557376,51.63934426229508
KEI,13.13214930764599,93.0,19.0,82.0,-4.918032786885249,4509.9,52.459016393442624,47.540983606557376
OIL,13.026960784313712,94.0,19.0,82.0,0.0,461.15,50.0,50.0
APARINDS,12.886813910336992,95.0,19.0,82.0,4.098360655737707,9430.0,47.540983606557376,51.63934426229508
CRAFTSMAN,12.333139872315723,96.0,20.0,81.0,7.377049180327873,7742.0,45.90163934426229,53.278688524590166
3MINDIA,12.31192363695195,97.0,20.0,81.0,13.93442622950819,34710.0,41.80327868852459,55.73770491803278
AUROPHARMA,12.09862385321101,98.0,20.0,81.0,8.196721311475414,1173.0,45.90163934426229,54.09836065573771
VOLTAS,11.775441670316834,99.0,20.0,81.0,-7.377049180327873,1531.1,53.278688524590166,45.90163934426229
MFSL,11.766853248965692,100.0,20.0,81.0,-1.639344262295083,1837.0,50.81967213114754,49.18032786885246
BSE,11.652794292508917,101.0,21.0,80.0,-3.278688524590166,2817.0,51.63934426229508,48.36065573770492
CHOLAFIN,11.517499507518547,102.0,21.0,80.0,1.639344262295083,1698.3,49.18032786885246,50.81967213114754
PHOENIXLTD,11.359130156699715,103.0,21.0,80.0,-6.5573770491803245,1741.1,53.278688524590166,46.72131147540984
ZFCVINDIA,11.169630642954864,104.0,21.0,80.0,11.475409836065573,16253.0,44.26229508196721,55.73770491803278
DATAPATTNS,10.947935788774732,105.0,21.0,80.0,-3.278688524590166,2840.6,51.63934426229508,48.36065573770492
GPPL,10.882390663075547,106.0,22.0,79.0,-8.196721311475414,172.91,54.09836065573771,45.90163934426229
NMDC,10.804789752158172,107.0,22.0,79.0,-4.098360655737707,79.58,51.63934426229508,47.540983606557376
PNB,10.727289702175336,108.0,22.0,79.0,-6.5573770491803245,118.6,53.278688524590166,46.72131147540984
ADANIPORTS,10.572012257405516,109.0,22.0,79.0,1.639344262295083,1515.5,48.36065573770492,50.0
ENGINERSIN,10.153355290242905,110.0,22.0,79.0,1.639344262295083,214.05,49.18032786885246,50.81967213114754
SBILIFE,10.018832391713751,111.0,23.0,78.0,-4.918032786885249,2044.7,52.459016393442624,47.540983606557376
